"Machine ID","Build ID","Date","Config","Test","Time","Time Out","SAT Pass","SAT Count","LE Pass","LE Count","Top Pass","Top Count","Bot Pass","Bot Count"
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:55.885492,-bdd-full -eq -sing,graph-01.c.strace,0.000183,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:56.038067,-bdd-full -eq -pack -sing,graph-01.c.strace,0.000166,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:56.185732,-bdd-full -eq -pack -sing,graph-01.c.strace,0.000181,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:56.332757,-bdd-full -eq -pack -sing,graph-01.c.strace,0.000158,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:56.479086,-bdd-full -eq -pack -sing,graph-01.c.strace,0.000177,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:56.627323,-bdd-full -eq -pack -sing,graph-01.c.strace,0.000168,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:56.770945,-bdd-full -eq -pack -sing,graph-01.c.strace,0.000158,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:56.917463,-bdd-full -eq -pack -sing,graph-01.c.strace,0.000169,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:57.062852,-bdd-full -eq -pack -sing,graph-01.c.strace,0.000161,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:57.206434,-bdd-full -eq -pack -sing,graph-01.c.strace,0.000157,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:57.351397,-bdd-full -eq -pack -sing,graph-01.c.strace,0.000154,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:57.492172,-bdd-full -pack -eq -sing,graph-01.c.strace,0.00019,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:57.637915,-bdd-full -pack -eq -sing,graph-01.c.strace,0.000194,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:57.783102,-bdd-full -pack -eq -sing,graph-01.c.strace,0.00018,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:57.930542,-bdd-full -pack -eq -sing,graph-01.c.strace,0.000209,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:58.082183,-bdd-full -pack -eq -sing,graph-01.c.strace,0.000427,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:58.235069,-bdd-full -pack -eq -sing,graph-01.c.strace,0.000184,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:58.381104,-bdd-full -pack -eq -sing,graph-01.c.strace,0.000189,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:58.522608,-bdd-full -pack -eq -sing,graph-01.c.strace,0.000194,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:58.665518,-bdd-full -pack -eq -sing,graph-01.c.strace,0.000196,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:58.810191,-bdd-full -pack -eq -sing,graph-01.c.strace,0.000173,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:58.954624,-qbf depqbf -sing,graph-01.c.strace,0.022496,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:59.095228,-qbf depqbf -sing,graph-01.c.strace,0.019387,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:59.230674,-qbf depqbf -sing,graph-01.c.strace,0.016009,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:59.361644,-qbf depqbf -sing,graph-01.c.strace,0.015047,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:59.489778,-qbf depqbf -sing,graph-01.c.strace,0.015334,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:59.626644,-qbf depqbf -sing,graph-01.c.strace,0.018533,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:59.774135,-qbf depqbf -sing,graph-01.c.strace,0.028922,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:07:59.918008,-qbf depqbf -sing,graph-01.c.strace,0.024856,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:00.048158,-qbf depqbf -sing,graph-01.c.strace,0.014713,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:00.181426,-qbf depqbf -sing,graph-01.c.strace,0.015494,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:00.300140,-lin,graph-01.c.strace,3.6e-05,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:00.422852,-lin,graph-01.c.strace,3.7e-05,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:00.543186,-lin,graph-01.c.strace,9e-05,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:00.662204,-lin,graph-01.c.strace,4.1e-05,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:00.791479,-lin,graph-01.c.strace,4.4e-05,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:00.910594,-lin,graph-01.c.strace,3.6e-05,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:01.029700,-lin,graph-01.c.strace,3.4e-05,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:01.148709,-lin,graph-01.c.strace,3.6e-05,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:01.272866,-lin,graph-01.c.strace,7.3e-05,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:01.390682,-lin,graph-01.c.strace,3.5e-05,False,3,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:01.507687,-lin -eq,graph-01.c.strace,0.000149,False,0,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:01.623676,-lin -eq,graph-01.c.strace,7.3e-05,False,0,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:01.743002,-lin -eq,graph-01.c.strace,7.3e-05,False,0,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:01.858648,-lin -eq,graph-01.c.strace,6.7e-05,False,0,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:01.978210,-lin -eq,graph-01.c.strace,7.5e-05,False,0,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:02.099668,-lin -eq,graph-01.c.strace,0.000129,False,0,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:02.215147,-lin -eq,graph-01.c.strace,7.1e-05,False,0,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:02.336481,-lin -eq,graph-01.c.strace,8e-05,False,0,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:02.453610,-lin -eq,graph-01.c.strace,7.3e-05,False,0,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:02.572140,-lin -eq,graph-01.c.strace,7.1e-05,False,0,3,0,0,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:02.724062,-bdd-full -sing,graph-02.c.strace,0.001779,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:02.875685,-bdd-full -sing,graph-02.c.strace,0.001676,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:03.029881,-bdd-full -sing,graph-02.c.strace,0.001818,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:03.192863,-bdd-full -sing,graph-02.c.strace,0.003198,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:03.356521,-bdd-full -sing,graph-02.c.strace,0.001867,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:03.508110,-bdd-full -sing,graph-02.c.strace,0.002692,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:03.657430,-bdd-full -sing,graph-02.c.strace,0.002399,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:03.807137,-bdd-full -sing,graph-02.c.strace,0.001959,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:03.964486,-bdd-full -sing,graph-02.c.strace,0.002319,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:04.113229,-bdd-full -sing,graph-02.c.strace,0.001833,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:04.259428,-bdd-full -pack -sing,graph-02.c.strace,0.002526,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:04.419613,-bdd-full -pack -sing,graph-02.c.strace,0.001937,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:04.583589,-bdd-full -pack -sing,graph-02.c.strace,0.004421,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:04.730456,-bdd-full -pack -sing,graph-02.c.strace,0.00209,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:04.883713,-bdd-full -pack -sing,graph-02.c.strace,0.002058,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:05.036001,-bdd-full -pack -sing,graph-02.c.strace,0.001729,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:05.178835,-bdd-full -pack -sing,graph-02.c.strace,0.001728,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:05.326365,-bdd-full -pack -sing,graph-02.c.strace,0.001877,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:05.482656,-bdd-full -pack -sing,graph-02.c.strace,0.001876,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:05.647810,-bdd-full -pack -sing,graph-02.c.strace,0.002931,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:05.803301,-bdd-full -eq -sing,graph-02.c.strace,0.00144,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:05.958530,-bdd-full -eq -sing,graph-02.c.strace,0.001462,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:06.128524,-bdd-full -eq -sing,graph-02.c.strace,0.001656,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:06.301319,-bdd-full -eq -sing,graph-02.c.strace,0.00177,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:06.444688,-bdd-full -eq -sing,graph-02.c.strace,0.001388,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:06.602179,-bdd-full -eq -sing,graph-02.c.strace,0.001577,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:06.773302,-bdd-full -eq -sing,graph-02.c.strace,0.00292,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:06.929456,-bdd-full -eq -sing,graph-02.c.strace,0.002625,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:07.076377,-bdd-full -eq -sing,graph-02.c.strace,0.001414,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:07.235964,-bdd-full -eq -sing,graph-02.c.strace,0.001677,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:07.402340,-bdd-full -eq -pack -sing,graph-02.c.strace,0.002322,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:07.561069,-bdd-full -eq -pack -sing,graph-02.c.strace,0.002488,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:07.709272,-bdd-full -eq -pack -sing,graph-02.c.strace,0.0026,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:07.859015,-bdd-full -eq -pack -sing,graph-02.c.strace,0.002504,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:08.004411,-bdd-full -eq -pack -sing,graph-02.c.strace,0.002088,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:08.172280,-bdd-full -eq -pack -sing,graph-02.c.strace,0.003579,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:08.341901,-bdd-full -eq -pack -sing,graph-02.c.strace,0.006603,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:08.508695,-bdd-full -eq -pack -sing,graph-02.c.strace,0.005165,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:08.676510,-bdd-full -eq -pack -sing,graph-02.c.strace,0.003449,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:08.843516,-bdd-full -eq -pack -sing,graph-02.c.strace,0.00262,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:08.987247,-bdd-full -pack -eq -sing,graph-02.c.strace,0.001132,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:09.136036,-bdd-full -pack -eq -sing,graph-02.c.strace,0.001213,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:09.284966,-bdd-full -pack -eq -sing,graph-02.c.strace,0.001776,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:09.460869,-bdd-full -pack -eq -sing,graph-02.c.strace,0.001584,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:09.610859,-bdd-full -pack -eq -sing,graph-02.c.strace,0.001107,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:09.756620,-bdd-full -pack -eq -sing,graph-02.c.strace,0.001121,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:09.904455,-bdd-full -pack -eq -sing,graph-02.c.strace,0.001266,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:10.069656,-bdd-full -pack -eq -sing,graph-02.c.strace,0.002698,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:10.227761,-bdd-full -pack -eq -sing,graph-02.c.strace,0.00131,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:10.374068,-bdd-full -pack -eq -sing,graph-02.c.strace,0.001118,False,10,34,0,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:10.689208,-qbf depqbf -sing,graph-02.c.strace,0.195913,False,10,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:11.015965,-qbf depqbf -sing,graph-02.c.strace,0.207232,False,10,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:11.333356,-qbf depqbf -sing,graph-02.c.strace,0.198012,False,10,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:11.647306,-qbf depqbf -sing,graph-02.c.strace,0.195299,False,10,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:11.973231,-qbf depqbf -sing,graph-02.c.strace,0.207701,False,10,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:12.285441,-qbf depqbf -sing,graph-02.c.strace,0.197068,False,10,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:12.710080,-qbf depqbf -sing,graph-02.c.strace,0.306029,False,10,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:13.071255,-qbf depqbf -sing,graph-02.c.strace,0.243583,False,10,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:13.385809,-qbf depqbf -sing,graph-02.c.strace,0.195554,False,10,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:13.698002,-qbf depqbf -sing,graph-02.c.strace,0.193521,False,10,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:13.813330,-lin,graph-02.c.strace,0.000165,False,10,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:13.929901,-lin,graph-02.c.strace,0.000246,False,10,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:14.046281,-lin,graph-02.c.strace,0.000176,False,10,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:14.163607,-lin,graph-02.c.strace,0.000156,False,10,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:14.281672,-lin,graph-02.c.strace,0.000184,False,10,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:14.397040,-lin,graph-02.c.strace,0.000164,False,10,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:14.511552,-lin,graph-02.c.strace,0.000169,False,10,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:14.630028,-lin,graph-02.c.strace,0.000149,False,10,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:14.747672,-lin,graph-02.c.strace,0.000243,False,10,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:14.863464,-lin,graph-02.c.strace,0.000166,False,10,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:14.980008,-lin -eq,graph-02.c.strace,0.000422,False,0,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:15.096648,-lin -eq,graph-02.c.strace,0.000358,False,0,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:15.213891,-lin -eq,graph-02.c.strace,0.000368,False,0,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:15.330448,-lin -eq,graph-02.c.strace,0.000383,False,0,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:15.447123,-lin -eq,graph-02.c.strace,0.000376,False,0,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:15.563301,-lin -eq,graph-02.c.strace,0.000397,False,0,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:15.682678,-lin -eq,graph-02.c.strace,0.000379,False,0,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:15.799069,-lin -eq,graph-02.c.strace,0.000401,False,0,34,1,1,0,0,0,0
6C400893EE36,80686187c8bf413c0185a318095075dc,2015-06-02T16:08:15.915377,-lin -eq,graph-02.c.strace,0.000374,False,0,34,1,1,0,0,0,0
